3.89312977099,5.48091603053,-2.07633587786,0.080810546875,0.24365234375,-1.05224609375,0
-1.03816793893,41.5114503817,-23.0534351145,0.177978515625,0.074951171875,-1.1962890625,0
-57.2213740458,47.7022900763,-52.5114503817,0.371337890625,-0.0703125,-0.992919921875,0
-122.961832061,21.1679389313,-54.0,0.2919921875,0.508056640625,-0.733642578125,0
-96.0763358779,30.5954198473,-29.427480916,0.254638671875,0.798828125,-0.374267578125,0
-51.8702290076,16.3435114504,-27.1908396947,0.232421875,0.86865234375,-0.1630859375,0
-23.2519083969,64.3893129771,-36.6183206107,0.069580078125,0.76171875,0.16259765625,0
-17.8473282443,-2.6641221374,-91.3740458015,-0.294677734375,1.09765625,0.244384765625,0
31.3511450382,57.6564885496,-14.106870229,-0.227294921875,0.681396484375,0.141845703125,0
10.9465648855,29.7404580153,-2.7786259542,-0.482421875,0.8056640625,0.10595703125,0
-6.2213740458,13.1374045802,-6.90839694656,-0.459228515625,0.872314453125,0.055908203125,0
68.0763358779,-0.12213740458,14.0839694656,-0.53955078125,0.987548828125,0.10791015625,0
74.1832061069,7.91603053435,57.6030534351,-0.517333984375,1.15185546875,0.0908203125,0
171.511450382,36.8625954198,64.3740458015,-0.253173828125,0.7919921875,-0.381591796875,0
77.8167938931,7.96183206107,44.0687022901,0.06884765625,0.281982421875,-0.9677734375,0
-34.0687022901,-54.0152671756,79.786259542,-0.19873046875,0.3671875,-0.682861328125,0
39.7786259542,-116.183206107,94.8625954198,-0.3037109375,0.359130859375,-0.7392578125,0
46.1297709924,-66.2671755725,91.2595419847,-0.286865234375,0.198486328125,-0.900390625,0
128.282442748,1.89312977099,59.0,-0.297607421875,-0.002197265625,-1.2578125,0
75.358778626,112.778625954,14.1450381679,-0.046630859375,-0.44384765625,-0.95068359375,0
13.0610687023,9.09923664122,26.3435114504,-0.072509765625,-0.18701171875,-0.999267578125,0
10.679389313,9.03816793893,0.106870229008,-0.111083984375,-0.12158203125,-1.00561523438,0
9.96183206107,-0.847328244275,-4.67175572519,-0.12060546875,-0.12353515625,-1.00561523438,0
75.4809160305,119.091603053,13.4503816794,0.3818359375,-0.259521484375,-1.06713867188,0
30.1679389313,59.7480916031,-10.358778626,0.1630859375,-0.384765625,-0.975341796875,0
-22.7175572519,13.6488549618,-5.35877862595,0.460205078125,-0.107666015625,-0.896728515625,0
1.58015267176,3.74045801527,-3.78625954198,0.33154296875,-0.19189453125,-0.955322265625,0
3.58778625954,1.28244274809,-1.61832061069,0.305908203125,-0.198486328125,-0.971435546875,0
-0.519083969466,1.93129770992,-0.87786259542,0.31689453125,-0.17724609375,-0.970458984375,0
0.343511450382,0.198473282443,-1.3358778626,0.302734375,-0.18994140625,-0.966064453125,0
1.99236641221,-0.427480916031,-1.60305343511,0.307861328125,-0.2021484375,-0.967529296875,0
-2.17557251908,-2.69465648855,-2.69465648855,0.3115234375,-0.187744140625,-0.970458984375,0
20.9770992366,-27.5954198473,-15.3740458015,0.153564453125,-0.203125,-0.931884765625,0
126.389312977,60.9389312977,23.465648855,0.345703125,-0.394287109375,-0.648681640625,0
-31.4503816794,-16.6870229008,-8.31297709924,0.440673828125,-0.590087890625,-0.723876953125,0
-2.57251908397,-4.00763358779,-3.29770992366,0.391357421875,-0.53564453125,-0.781982421875,0
60.7175572519,14.679389313,4.92366412214,0.404296875,-0.5771484375,-0.84375,0
26.7251908397,10.427480916,1.85496183206,0.449462890625,-0.742919921875,-0.646240234375,0
84.2748091603,29.534351145,-9.07633587786,0.517578125,-0.782958984375,-0.33154296875,0
38.9389312977,18.4122137405,-0.75572519084,0.510986328125,-0.821533203125,-0.27880859375,0
36.320610687,19.3740458015,2.29007633588,0.583740234375,-0.915771484375,-0.14306640625,0
23.6946564885,14.4580152672,0.0992366412214,0.529541015625,-0.803955078125,0.031494140625,0
7.64885496183,-0.824427480916,-0.152671755725,0.5166015625,-0.849365234375,0.05029296875,0
49.2366412214,22.7328244275,8.00763358779,0.50732421875,-0.837646484375,0.14697265625,0
69.3893129771,27.4580152672,1.85496183206,0.46728515625,-0.801025390625,0.443603515625,0
46.9389312977,23.2671755725,-0.541984732824,0.391845703125,-0.676025390625,0.690185546875,0
2.6641221374,-2.08396946565,-0.763358778626,0.403564453125,-0.637451171875,0.6923828125,0
12.0992366412,9.03053435115,-2.2213740458,0.36572265625,-0.627197265625,0.697265625,0
-6.0534351145,1.25190839695,-1.32061068702,0.378662109375,-0.5595703125,0.759033203125,0
19.5801526718,2.79389312977,5.56488549618,0.450439453125,-0.61474609375,0.829833984375,0
52.8778625954,26.1297709924,5.6641221374,0.355712890625,-0.5400390625,0.831787109375,0
5.29770992366,6.13740458015,7.25954198473,0.3134765625,-0.33837890625,0.9501953125,0
-2.0,-3.08396946565,5.61832061069,0.287353515625,-0.2734375,0.95703125,0
-3.07633587786,4.69465648855,-2.25954198473,0.23095703125,-0.320068359375,0.957275390625,0
8.03053435115,6.98473282443,-1.96946564885,0.235107421875,-0.3251953125,0.94287109375,0
